,회사명,시기,지원분야,대학,계열,전공,학점,토익,토익스피킹,오픽,외국어,자격증,해외경험,인턴,수상내역,봉사
6207,YES24㈜,2017년,회계담당자,서울4년제,상경계열,기술경영,3.76,875점,Lv7,-,-,2개,-,-,-,-
6208,YES24㈜,2016년,경영·비즈니스기획,수도권4년제,어문학계열,중국언어문화학과,4.26,845점,Lv6,-,1개,-,-,-,-,1회
6209,YES24㈜,2016년,,해외대학,Business,Administration,3,-,-,-,-,-,1회,-,2회,-
6210,율촌화학(주),2020년,화학엔지니어,서울4년제,공학계열,융합기계공학전공,3.12,-,-,IH,-,1개,-,1회,1회,-
6211,율촌화학(주),2014년,통번역사,초대졸,어문학계열,중국어과비즈니스,3.34,-,-,-,3개,-,-,-,-,-
6212,율촌화학(주),2014년,품질관리자,고졸,-,,-,-,-,-,-,-,-,-,-,-
6213,율촌화학(주),2014년,생산직종사자,초대졸,공학계열,컴퓨터정보,3.3,-,-,-,-,3개,-,-,2회,-
6214,율촌화학(주),2014년,화학엔지니어,고졸,-,,-,-,-,-,-,3개,-,-,-,-
6215,율촌화학(주),2013년,통번역사,대학원,어문학계열,통번역대학원,4.24,-,-,-,2개,1개,1회,-,-,-
6216,율촌화학(주),2013년,품질관리자,초대졸,어문학계열,중국어과비즈니스,3.34,-,-,-,3개,-,-,-,-,-
6217,율촌화학(주),2013년,재무담당자,서울4년제,사회과학계열,행정학과,3.84,715점,-,-,-,3개,-,-,-,-
6218,율촌화학(주),2012년,통번역사,대학원,어문학계열,통역번역대학원,4.11,-,-,-,2개,3개,-,-,-,-
6219,율촌화학(주),2011년,품질관리자,고졸,-,,-,-,-,-,-,1개,-,-,-,-
6220,㈜삼양제넥스,2015년,,지방4년제,식품영양학과,,3.96,790점,-,-,-,5개,-,-,1회,2회
6221,㈜삼양제넥스,2015년,,지방4년제,식품영양학과,,3.96,790점,-,-,-,5개,-,-,1회,2회
6222,㈜삼양제넥스,2014년,매장관리자,고졸,-,,-,-,-,-,-,5개,-,5회,-,-
6223,㈜삼양제넥스,2012년,회계담당자,고졸,-,,-,-,-,-,-,5개,-,4회,-,-
6224,㈜삼양제넥스,2012년,회계담당자,고졸,-,,-,-,-,-,-,5개,-,5회,-,-
6225,㈜삼양제넥스,2012년,해외영업,고졸,-,,-,-,-,-,-,5개,-,-,-,-
6226,㈜삼양제넥스,2011년,영업지원,고졸,-,,-,-,-,-,-,4개,-,-,-,-
6227,㈜삼양제넥스,2011년,사무보조,초대졸,기타계열,식품생명과학,3.2,-,-,-,-,-,-,-,-,-
6228,㈜삼양제넥스,2011년,포장·가공담당자,고졸,-,,-,-,-,-,-,-,-,-,-,-
6229,㈜삼양제넥스,2010년,사무담당자,초대졸,공학계열,인터넷정보,3.85,-,-,-,-,4개,1회,-,-,-
6230,에스에프에이,2022년,설계엔지니어,서울4년제,공학계열,기계공학과,3.86,-,-,IH,-,1개,-,-,-,-
6231,에스에프에이,2016년,,서울4년제,경영정보,,3.5,730점,-,-,-,1개,-,-,1회,1회
6232,에스에프에이,2016년,통번역사,대학원,인문과학계열,한일통번역,4.12,-,-,-,2개,-,2회,-,-,-
6233,에스에프에이,2016년,설계엔지니어,서울4년제,공학계열,기계로봇에너지공학과,3.31,920점,-,IM2,-,3개,-,-,-,-
6234,에스에프에이,2016년,시스템엔지니어,서울4년제,상경계열,경영정보,3.5,730점,Lv6,-,-,1개,-,-,1회,1회
6235,에스에프에이,2015년,회계담당자,고졸,-,,-,-,-,-,-,5개,-,3회,-,-
6236,에스에프에이,2015년,시스템엔지니어,서울4년제,공학계열,컴퓨터공학과,3.52,905점,-,-,-,4개,1회,-,-,-
6237,에스에프에이,2013년,반도체엔지니어,초대졸,컴퓨터응용설계,,-,-,-,-,-,4개,-,-,-,-
6238,에스에프에이,2013년,법무담당자,초대졸,예/체능학계열,연기영상,3.38,-,-,-,-,1개,-,-,-,-
6239,에스에프에이,2013년,설계엔지니어,지방4년제,예/체능학계열,회화과,3.07,-,-,-,-,2개,-,1회,3회,-
6240,혼다코리아㈜,2016년,,지방4년제,사회과학계열,,4.24,950점,Lv7,-,-,1개,1회,-,1회,-
6241,혼다코리아㈜,2014년,해외영업,수도권4년제,사회과학계열,경영,3.6,780점,-,IM2,-,2개,-,-,-,-
6242,혼다코리아㈜,2014년,구매관리자,수도권4년제,상경계열,국제통상,3.82,905점,Lv6,-,-,1개,1회,1회,-,5회
6243,혼다코리아㈜,2012년,기자,대학원,사회과학계열,방송영상,4,820점,-,-,-,1개,-,2회,1회,3회
6244,혼다코리아㈜,2012년,사무담당자,초대졸,엔진멘인터넌스,,-,-,-,-,-,3개,1회,-,-,-
6245,혼다코리아㈜,2012년,네트워크엔지니어,초대졸,공학계열,정보통신,3.52,-,-,-,-,-,-,-,-,-
6246,혼다코리아㈜,2012년,회계담당자,수도권4년제,상경계열,경영학부,3.65,-,Lv5,-,-,3개,-,-,-,-
6247,혼다코리아㈜,2012년,기술·전문강사,서울4년제,공학계열,기계자동차공학부,3.25,-,-,-,-,1개,-,-,-,-
6248,혼다코리아㈜,2011년,자재관리자,서울4년제,상경계열,소비자정보,3.93,-,Lv7,-,-,-,1회,-,1회,1회
6249,혼다코리아㈜,2011년,경영·비즈니스기획,초대졸,엔진멘테넌스,,-,530점,-,-,1개,-,1회,-,-,-
6250,(주)시몬느,2016년,,해외대학,Labor,and,3.7,930점,-,-,-,-,-,-,-,-
6251,(주)시몬느,2016년,패션디자이너,해외대학,예/체능학계열,Accessory,4.25,-,-,-,-,-,-,-,-,-
6252,(주)시몬느,2015년,비서,초대졸,기타계열,국제무역경제학부,3.38,-,-,-,1개,-,1회,-,2회,-
6253,(주)시몬느,2015년,해외영업,해외대학,Labor,and,3.7,930점,-,-,-,-,-,-,-,-
6254,(주)시몬느,2015년,해외영업,해외대학,Labor,and,4.16,930점,-,-,-,-,-,-,-,-
6255,(주)시몬느,2014년,패션디자이너,서울4년제,예/체능학계열,패션디자인과,3.2,-,-,-,1개,1개,-,-,-,-
6256,(주)시몬느,2014년,,서울4년제,경영학과,,3.5,855점,-,-,-,-,1회,-,-,1회
6257,(주)시몬느,2013년,설계엔지니어,초대졸,가구디자인,,-,-,-,-,-,1개,-,-,2회,1회
6258,(주)시몬느,2013년,해외영업,대학원,어문학계열,영어영문,4.22,-,-,-,-,-,2회,-,-,-
6259,(주)시몬느,2013년,영업지원,초대졸,공학계열,전기자동화,4.13,-,-,-,-,1개,1회,-,-,-
6260,(주)엠제이팜,2015년,자재관리자,지방4년제,어문학계열,일본,2.57,-,Lv4,-,2개,-,1회,1회,-,2회
6261,(주)엠제이팜,2014년,사무담당자,초대졸,관광영어,,-,-,-,-,-,1개,-,-,-,-
6262,(주)엠제이팜,2014년,자재관리자,고졸,-,,-,-,-,-,-,-,-,-,-,-
6263,(주)엠제이팜,2014년,영업지원,지방4년제,인문과학계열,행정,3.1,630점,-,-,-,2개,-,-,1회,-
6264,(주)엠제이팜,2013년,사무담당자,고졸,-,,-,-,-,-,-,1개,-,-,-,-
6265,(주)엠제이팜,2013년,납품·배송기사,고졸,-,,-,-,-,-,-,-,1회,-,1회,-
6266,(주)엠제이팜,2012년,사무담당자,고졸,-,,-,-,-,-,-,4개,-,-,-,-
6267,(주)엠제이팜,2011년,자재관리자,초대졸,방송연예,,-,-,-,-,-,1개,-,-,-,-
6268,(주)엠제이팜,2011년,자재관리자,고졸,-,,-,-,-,-,-,1개,-,-,-,-
6269,(주)엠제이팜,2011년,품질관리자,서울4년제,상경계열,금융경영전공,3.2,-,-,-,-,2개,-,-,-,-
6270,능원금속공업(주),2022년,인사담당자,대학원,상경계열,경영계열,4.38,-,-,-,-,3개,1회,3회,-,6회
6271,능원금속공업(주),2022년,인사담당자,지방4년제,상경계열,경영계열,4.38,-,-,-,-,3개,1회,3회,-,6회
6272,능원금속공업(주),2016년,해외영업,서울4년제,상경계열,경영회계,3.82,930점,-,-,1개,1개,3회,-,1회,1회
6273,능원금속공업(주),2016년,사무담당자,서울4년제,기타계열,행정,3.61,-,-,-,-,1개,-,-,-,2회
6274,능원금속공업(주),2014년,IT·기술영업,수도권4년제,농/수산/해양학계열,지역자원시스템공,2.78,-,-,-,-,1개,-,-,-,-
6275,능원금속공업(주),2013년,회계담당자,수도권4년제,상경계열,경영,3.37,-,-,-,-,2개,-,-,-,-
6276,능원금속공업(주),2013년,해외영업,수도권4년제,상경계열,국제통상,3.75,-,-,-,-,1개,1회,3회,1회,1회
6277,능원금속공업(주),2013년,해외영업,수도권4년제,상경계열,국제통상학과,3.75,785점,-,-,-,1개,1회,1회,-,1회
6278,능원금속공업(주),2012년,자재관리자,고졸,-,,-,-,-,-,-,-,-,-,-,-
6279,능원금속공업(주),2012년,영업지원,초대졸,공학계열,컴퓨터정보,3.2,690점,-,-,-,2개,-,-,-,-
6280,(주)신세계아이앤씨,2021년,제품영업,서울4년제,상경계열,글로벌통상학과,4,970점,-,AL,-,4개,1회,-,-,3회
6281,(주)신세계아이앤씨,2020년,웹개발자,서울4년제,상경계열,경영학과_경영전공,3.85,-,-,IH,-,-,1회,1회,1회,-
6282,(주)신세계아이앤씨,2019년,웹개발자,서울4년제,공학계열,컴퓨터공학부,3.07,-,-,-,-,-,1회,-,1회,1회
6283,(주)신세계아이앤씨,2019년,소프트웨어개발자,지방4년제,공학계열,컴퓨터공학과,4,820점,Lv6,-,-,1개,1회,-,-,-
6284,(주)신세계아이앤씨,2019년,웹개발자,서울4년제,공학계열,컴퓨터공학부,3.07,-,-,-,-,-,1회,-,1회,1회
6285,(주)신세계아이앤씨,2019년,앱개발자,수도권4년제,공학계열,디지털미디어과,3.98,900점,Lv6,-,1개,1개,2회,-,2회,-
6286,(주)신세계아이앤씨,2019년,사무담당자,대학원,상경계열,경영학,3.95,-,-,-,-,-,-,1회,1회,4회
6287,(주)신세계아이앤씨,2019년,사무담당자,대학원,상경계열,경영학,3.95,-,-,-,-,-,-,1회,1회,4회
6288,(주)신세계아이앤씨,2017년,시스템엔지니어,지방4년제,사회과학계열,--,3.74,920점,-,IH,-,2개,-,2회,1회,-
6289,(주)신세계아이앤씨,2016년,,서울4년제,정보통신공학과(석사),,4.38,-,Lv6,-,-,5개,-,-,-,-
6290,한국MSD㈜,2016년,제품영업,서울4년제,상경계열,경제학과,4,850점,Lv6,-,-,-,1회,-,-,1회
6291,한국MSD㈜,2016년,제품영업,지방4년제,자연과학계열,통계학과,3.16,-,-,-,-,3개,-,-,-,-
6292,한국MSD㈜,2015년,사무담당자,지방4년제,사회과학계열,자치행정,3.48,-,-,-,-,-,-,-,1회,1회
6293,한국MSD㈜,2012년,제품영업,해외대학,인문과학계열,언어,3.1,-,-,-,-,2개,-,-,2회,-
6294,한국MSD㈜,2010년,제품영업,서울4년제,상경계열,경영,3.17,850점,-,-,-,-,1회,-,-,-
6295,한국MSD㈜,2010년,온라인마케터,지방4년제,상경계열,유통,4.25,-,-,-,-,1개,-,1회,-,-
6296,한국MSD㈜,2010년,의사,서울4년제,자연과학계열,화,3.27,-,-,-,-,-,1회,-,1회,3회
6297,한국MSD㈜,2010년,사무보조,수도권4년제,인문과학계열,영어영문,3.6,600점,-,-,-,-,-,-,-,-
6298,한국MSD㈜,2010년,설문·리서치,해외대학,인문과학계열,언어,3.1,-,-,-,-,2개,-,-,2회,-
6299,한국MSD㈜,2008년,품질관리자,서울4년제,자연과학계열,생명공학,3.1,-,-,-,-,-,-,-,-,-
6300,(주)포스코플랜텍,2022년,구매관리자,해외대학,Business,Administration,3.29,855점,-,IH,1개,5개,3회,1회,1회,7회
6301,(주)포스코플랜텍,2019년,품질관리자,수도권4년제,공학계열,기계공학과,4.16,-,Lv6,-,-,-,-,-,-,-
6302,(주)포스코플랜텍,2016년,기계엔지니어,지방4년제,공학계열,건축공학과,4.1,865점,Lv6,-,-,3개,2회,-,-,2회
6303,(주)포스코플랜텍,2015년,의사,지방4년제,의/약학계열,간호,3.84,800점,-,-,-,1개,-,1회,-,1회
6304,(주)포스코플랜텍,2015년,품질관리자,수도권4년제,공학계열,환경공학과,3,-,-,-,-,-,-,-,-,-
6305,(주)포스코플랜텍,2013년,,지방4년제,교육학과,,-,910점,-,-,-,3개,-,-,-,1회
6306,(주)포스코플랜텍,2013년,,수도권4년제,건축공학과,,-,830점,-,-,-,2개,-,-,-,-
6307,(주)포스코플랜텍,2013년,,지방4년제,기계시스템전공,,-,840점,-,-,-,2개,3회,-,-,1회
6308,(주)포스코플랜텍,2013년,,지방4년제,기계설계공학전공,,-,735점,-,-,-,5개,1회,-,-,-
6309,(주)포스코플랜텍,2013년,,지방4년제,"영어영문학과,",신문방송학과,-,935점,-,-,-,1개,-,-,-,-
6310,SK텔링크㈜,2016년,,수도권4년제,경영학과,,3.42,855점,-,-,-,-,-,-,-,-
6311,SK텔링크㈜,2016년,,해외대학,Business,Administration,3,-,-,-,-,-,1회,-,2회,-
6312,SK텔링크㈜,2016년,,서울4년제,체육학과/경영학과,,3.7,775점,-,-,-,4개,1회,3회,1회,1회
6313,SK텔링크㈜,2016년,온라인마케터,해외대학,Business,Administration,3,-,-,AL,-,-,1회,-,2회,-
6314,SK텔링크㈜,2016년,온라인마케터,해외대학,Business,Administration,3.38,-,-,AL,-,-,1회,-,2회,-
6315,SK텔링크㈜,2016년,온라인마케터,해외대학,Business,Administration,3.38,-,-,AL,-,-,1회,-,2회,-
6316,SK텔링크㈜,2016년,영업지원,서울4년제,체육학과/경영학과,,3.7,775점,-,-,-,4개,1회,3회,1회,1회
6317,SK텔링크㈜,2016년,영업지원,서울4년제,체육학과/경영학과,,3.7,775점,-,M2,-,4개,1회,3회,1회,1회
6318,SK텔링크㈜,2014년,회계담당자,대졸4년제,사회과학계열,정치행정학과,3.22,725점,-,-,-,2개,-,-,-,-
6319,SK텔링크㈜,2014년,,지방4년제,-,,-,700점,-,-,-,-,-,-,-,-
6320,롯데이네오스화학㈜,2015년,,지방4년제,화학공학,,4.3,925점,Lv7,-,-,4개,1회,-,-,-
6321,롯데이네오스화학㈜,2015년,,초대졸,신소재응용화공학과,,4.2,525점,-,-,-,3개,-,1회,-,1회
6322,롯데이네오스화학㈜,2015년,,지방4년제,생명환경화공학과,,4.1,-,-,-,-,5개,-,-,-,-
6323,롯데이네오스화학㈜,2015년,품질관리자,초대졸,공학계열,기계공,3.88,-,-,-,-,3개,-,-,-,-
6324,롯데이네오스화학㈜,2014년,,지방4년제,금융보험학과,,4.1,-,-,-,-,-,-,-,1회,-
6325,롯데이네오스화학㈜,2014년,,지방4년제,화학과,,4.5,500점,-,-,-,1개,-,-,-,-
6326,롯데이네오스화학㈜,2014년,,서울4년제,화학과,,4.1,925점,-,-,-,2개,1회,-,-,-
6327,롯데이네오스화학㈜,2014년,,지방4년제,법률학과,,4.4,900점,-,-,-,-,-,-,-,-
6328,롯데이네오스화학㈜,2014년,,서울4년제,화공생명공학과,,3.4,900점,-,-,-,-,1회,-,-,-
6329,롯데이네오스화학㈜,2014년,,서울4년제,경제학과,,3.8,955점,-,-,-,-,2회,-,-,-
6330,금호전기(주),2016년,전기·전자엔지니어,지방4년제,공학계열,컴퓨터공학과,3.2,-,-,-,-,1개,-,3회,2회,-
6331,금호전기(주),2016년,전기·전자엔지니어,대학원,공학계열,자동제어,4.31,-,-,-,-,-,-,-,-,-
6332,금호전기(주),2016년,웹디자이너,지방4년제,공학계열,산업디자인,3.5,-,-,-,-,1개,-,1회,-,-
6333,금호전기(주),2015년,IT·기술영업,대학원,공학계열,기관공학과,4.3,665점,-,-,-,2개,-,-,-,-
6334,금호전기(주),2015년,영업지원,초대졸,기타계열,세무회계정보,3.7,-,-,-,-,5개,-,-,-,-
6335,금호전기(주),2014년,설계엔지니어,초대졸,공학계열,기계,2.51,-,-,-,-,3개,-,-,-,-
6336,금호전기(주),2014년,반도체엔지니어,지방4년제,공학계열,환경공학,3.47,-,-,-,-,1개,-,1회,-,-
6337,금호전기(주),2014년,해외영업,서울4년제,전자공,,-,615점,-,-,1개,1개,1회,-,-,-
6338,금호전기(주),2013년,IT·기술영업,대학원,무역,,-,689점,-,-,-,-,-,-,-,-
6339,금호전기(주),2013년,사무담당자,수도권4년제,어문학계열,일본어,3.66,750점,-,-,1개,2개,3회,2회,-,5회
6340,아주산업(주),2022년,제품영업,서울4년제,자연과학계열,화학생명공학과,3.44,820점,Lv6,-,-,2개,-,-,1회,-
6341,아주산업(주),2019년,경영·비즈니스기획,서울4년제,상경계열,경영정보학과,4.17,755점,-,-,-,4개,-,-,1회,-
6342,아주산업(주),2017년,영업지원,수도권4년제,어문학계열,글로벌커뮤니케이션학부,3.9,950점,Lv8,-,-,-,1회,-,-,2회
6343,아주산업(주),2014년,인사담당자,지방4년제,상경계열,경영,3.3,-,-,-,-,1개,-,-,-,-
6344,아주산업(주),2013년,컨설턴트,서울4년제,경영,,-,930점,-,-,-,-,1회,-,-,-
6345,아주산업(주),2013년,재무담당자,지방4년제,상경계열,경영,3.1,-,-,-,-,-,2회,-,-,-
6346,아주산업(주),2012년,영업지원,초대졸,자연과학계열,보건환경,3.2,-,-,-,-,-,-,-,-,-
6347,아주산업(주),2011년,재무담당자,수도권4년제,통계(경영-부),,-,575점,-,-,-,3개,-,-,-,-
6348,아주산업(주),2009년,회계담당자,초대졸,상경계열,호텔관광경영,3.5,-,-,-,-,1개,-,-,-,-
6349,아주산업(주),2009년,품질관리자,지방4년제,공학계열,전자공학부,3.45,790점,-,-,-,1개,-,-,-,-
6350,STX건설㈜,2015년,사무보조,지방4년제,농/수산/해양학계열,원예,3.4,-,-,-,-,4개,-,-,-,-
6351,STX건설㈜,2012년,,서울4년제,산공,,3.7,660점,-,-,-,-,-,-,1회,1회
6352,STX건설㈜,2012년,,지방4년제,산공,,3.5,-,-,-,-,-,1회,-,-,1회
6353,STX건설㈜,2012년,,수도권4년제,토목,,3.6,620점,-,-,-,1개,-,-,-,1회
6354,STX건설㈜,2012년,,서울4년제,건축,,3.57,965점,-,-,-,3개,-,-,1회,1회
6355,STX건설㈜,2012년,,서울4년제,-,,4.13,710점,-,-,-,2개,-,-,-,1회
6356,STX건설㈜,2012년,,서울4년제,상경,,3.58,820점,-,-,-,1개,-,-,-,-
6357,STX건설㈜,2012년,,서울4년제,기계,,4.12,800점,-,-,-,-,-,-,-,-
6358,STX건설㈜,2012년,현장관리자,지방4년제,공학계열,건축,3.39,-,-,-,-,1개,-,-,-,-
6359,STX건설㈜,2011년,해외영업,해외대학,사회과학계열,경영경제학부,3.42,-,-,-,-,-,-,-,-,-
6360,㈜호반건설,2023년,현장관리자,서울4년제,공학계열,건축공학과,3.41,955점,-,IH,-,2개,-,-,-,3회
6361,㈜호반건설,2022년,전기기사,수도권4년제,자연과학계열,산업환경보건학과,3.31,-,-,-,-,-,-,-,-,-
6362,㈜호반건설,2022년,전기기사,수도권4년제,자연과학계열,산업환경보건학과,3.31,-,-,-,-,-,-,-,-,-
6363,㈜호반건설,2022년,전기기사,지방4년제,공학계열,도시공학과,3.25,-,-,-,-,3개,-,-,-,-
6364,㈜호반건설,2021년,전기기사,지방4년제,공학계열,바이오에너지공학과,3.02,-,-,IM2,-,1개,1회,1회,-,1회
6365,㈜호반건설,2021년,현장관리자,수도권4년제,공학계열,건축공학과,4.12,755점,-,-,-,3개,-,1회,2회,10회
6366,㈜호반건설,2017년,건축기사,수도권4년제,공학계열,실내환경디자인학과,3.3,770점,-,IH,-,2개,-,1회,-,1회
6367,㈜호반건설,2016년,사무담당자,고졸,-,,-,-,-,-,-,-,-,-,-,-
6368,㈜호반건설,2016년,설치·수리기사,고졸,-,,-,-,-,-,-,2개,-,-,-,-
6369,㈜호반건설,2016년,인사담당자,고졸,-,,-,-,-,-,-,-,-,-,-,-
6370,대선조선(주),2014년,기계엔지니어,대학원,공학계열,건축공학,4.2,-,-,-,-,-,-,2회,-,-
6371,대선조선(주),2014년,생산직종사자,초대졸,공학계열,건축공,3.9,400점,-,-,-,-,-,-,-,-
6372,대선조선(주),2014년,품질관리자,고졸,-,,-,-,-,-,-,1개,-,-,-,-
6373,대선조선(주),2013년,경영·비즈니스기획,지방4년제,공학계열,신소재시스템공학과,3.96,-,-,IM1,-,2개,-,-,-,-
6374,대선조선(주),2013년,기계엔지니어,지방4년제,공학계열,전기전자,3.42,-,-,-,-,1개,-,-,-,-
6375,대선조선(주),2013년,기계엔지니어,지방4년제,예/체능학계열,태권도,3.31,-,-,-,-,1개,2회,-,-,-
6376,대선조선(주),2011년,생산직종사자,초대졸,멀티미디어,,-,-,-,-,-,1개,-,-,-,-
6377,대선조선(주),2011년,생산직종사자,고졸,-,,-,-,-,-,-,-,-,-,-,-
6378,대선조선(주),2011년,품질관리자,지방4년제,자연과학계열,화학,3.6,-,-,-,-,-,-,-,-,-
6379,대선조선(주),2011년,기계엔지니어,초대졸,공학계열,신소재공,3.9,-,-,-,-,2개,-,-,-,-
6380,한라엔컴(주),2015년,사무보조,고졸,-,,-,-,-,-,1개,3개,1회,-,-,-
6381,한라엔컴(주),2014년,회계담당자,지방4년제,예/체능학계열,시각디자인,3.94,-,-,-,-,2개,-,3회,-,-
6382,한라엔컴(주),2013년,,지방4년제,토목공학과,,3.4,450점,-,-,-,1개,-,-,1회,-
6383,한라엔컴(주),2013년,재무담당자,지방4년제,상경계열,국제경제,4.07,-,-,-,-,5개,-,-,-,3회
6384,한라엔컴(주),2012년,재무담당자,서울4년제,상경계열,경영,3.15,-,Lv6,-,-,3개,1회,-,1회,1회
6385,한라엔컴(주),2012년,품질관리자,초대졸,기타계열,토목건설,3.4,-,-,-,-,1개,-,-,-,-
